"feature","id","fc","pval","qval"
"gene","MSTRG.18540",2.69476472016129,0.000507976806963462,0.0146796323052691
"gene","MSTRG.16291",0.804158355992303,0.000508676953116849,0.0146796323052691
"gene","MSTRG.13973",4.93605724449202,0.0005097144968923,0.0146796323052691
"gene","MSTRG.17791",0.157952993574804,0.0005098139906905,0.0146796323052691
"gene","MSTRG.6977",3.01428191298734,0.000510446288403577,0.0146796323052691
"gene","MSTRG.7722",1.65797579074266,0.000513073875220371,0.0147016028678296
"gene","MSTRG.11144",1.68271287758167,0.000515778509409759,0.0147016028678296
"gene","MSTRG.6030",0.445384416644139,0.000516831657554784,0.0147016028678296
"gene","MSTRG.2593",2.02391930717324,0.000517531975310348,0.0147016028678296
"gene","MSTRG.7126",0.711783445844786,0.000518390177308703,0.0147016028678296
"gene","MSTRG.12796",1.47784476829509,0.000519884156486849,0.0147032430776585
"gene","MSTRG.1057",1.7276941633647,0.000523447051116399,0.0147320321062562
"gene","MSTRG.16408",3.57289583016189,0.000523780004559216,0.0147320321062562
"gene","MSTRG.7192",0.318214145771004,0.000526434664716802,0.0147661317736181
"gene","MSTRG.10828",3.42958539313732,0.000530743896855812,0.0147914537008906
"gene","MSTRG.5046",1.57353220674501,0.000530969504714207,0.0147914537008906
"gene","MSTRG.1305",0.718603348853402,0.00053167170950652,0.0147914537008906
"gene","MSTRG.16512",2.15041525815239,0.000533920332206783,0.0148005895512974
"gene","MSTRG.10316",0.514167149433292,0.000534891398122683,0.0148005895512974
"gene","MSTRG.7526",0.234798555361154,0.000538750325037585,0.0148671855195008
"gene","MSTRG.11904",0.739998316370987,0.000543959302673258,0.0149705788730345
"gene","MSTRG.6196",0.039306630222819,0.000545961152575769,0.0149772053099705
"gene","MSTRG.13846",3.32290332574921,0.000547125882587318,0.0149772053099705
"gene","MSTRG.6265",0.724777033086592,0.000550225857347098,0.0150218995400522
"gene","MSTRG.7612",1.94872469682833,0.000557887732727247,0.0151905707650573
"gene","MSTRG.17681",1.79936726695722,0.000560165297098458,0.0152121281477295
"gene","MSTRG.13692",0.56123954439331,0.000564091899758035,0.0152600861785078
"gene","MSTRG.3965",0.653342141463854,0.000564912352183478,0.0152600861785078
"gene","MSTRG.15600",2.31375268694304,0.000571515872997974,0.0153253270828308
"gene","MSTRG.11832",0.515981510288596,0.000572509378550579,0.0153253270828308
"gene","MSTRG.3713",1.35989642569467,0.000573155515432133,0.0153253270828308
"gene","MSTRG.3865",1.35196993147891,0.000573315127244012,0.0153253270828308
"gene","MSTRG.12738",0.0948921222333292,0.000576547149614415,0.0153464168410683
"gene","MSTRG.9122",1.32284440919676,0.000577102020298037,0.0153464168410683
"gene","MSTRG.10898",1.91057684588629,0.000582438736598245,0.0154050892490164
"gene","MSTRG.5791",3.55868349648658,0.000582451856719013,0.0154050892490164
"gene","MSTRG.3107",0.20173855516831,0.00058412293623411,0.0154050892490164
"gene","MSTRG.14024",0.83516270744941,0.000585327184788764,0.0154050892490164
"gene","MSTRG.2614",0.307055671214571,0.000589168859666311,0.0154108897614646
"gene","MSTRG.4316",0.712443561936435,0.000589638711530505,0.0154108897614646
"gene","MSTRG.2848",2.42513369732294,0.000590063370433103,0.0154108897614646
"gene","MSTRG.407",9.27295244553935,0.000591960619046872,0.015421101317562
"gene","MSTRG.16390",0.691379875202152,0.000597683876668142,0.0155306790084478
"gene","MSTRG.6805",2.35475391231054,0.000605488700202272,0.0156936539561288
"gene","MSTRG.762",1.51686184771762,0.000611493044052613,0.0158092570328552
"gene","MSTRG.8967",13.2993642004462,0.000613738722986201,0.0158273477227525
"gene","MSTRG.16145",4.16595417294713,0.00061849051148688,0.0158955414905922
"gene","MSTRG.18272",0.729242490651032,0.000621003377647145,0.0158955414905922
"gene","MSTRG.13314",0.532529360260393,0.000621285209765343,0.0158955414905922
"gene","MSTRG.6717",0.689426188471966,0.000622593488740719,0.0158955414905922
"gene","MSTRG.4795",0.789625148948766,0.000624384814401968,0.0158973668878893
"gene","MSTRG.8199",2.0865903455195,0.000626044200398912,0.0158973668878893
"gene","MSTRG.1969",2.20032092569698,0.000628762037250263,0.0158973668878893
"gene","MSTRG.496",0.551918201516838,0.000631165195053462,0.0158973668878893
"gene","MSTRG.6723",1.31550439597256,0.000632609084007196,0.0158973668878893
"gene","MSTRG.13145",0.205291571877492,0.000634682439579093,0.0158973668878893
"gene","MSTRG.18168",24.3693946371691,0.000635410162246663,0.0158973668878893
"gene","MSTRG.6615",0.720573577568735,0.000636132985052829,0.0158973668878893
"gene","MSTRG.4109",1.62725630900927,0.000636640010161615,0.0158973668878893
"gene","MSTRG.14889",0.649018516929653,0.000640650579074586,0.0159585903371426
"gene","MSTRG.5329",0.272259079492781,0.000646612803109847,0.0160680142675695
"gene","MSTRG.16773",0.712951234309324,0.000650853234395843,0.0161092478870569
"gene","MSTRG.11445",4.9117924726725,0.000651419088224414,0.0161092478870569
"gene","MSTRG.9121",1.35434170312305,0.000653984349315517,0.0161337151043187
"gene","MSTRG.10282",4.17317182870517,0.000656878252198068,0.0161603657990169
"gene","MSTRG.16465",0.111607485577061,0.000658221580210006,0.0161603657990169
"gene","MSTRG.10232",0.349398202739524,0.000669638170387454,0.0163710345872024
"gene","MSTRG.8145",2.56917892588358,0.000670530198624064,0.0163710345872024
"gene","MSTRG.14595",0.721751849365071,0.000672960035414838,0.0163710345872024
"gene","MSTRG.7447",0.753059778595635,0.000674495745924264,0.0163710345872024
"gene","MSTRG.18405",1.63895993263435,0.000675517159090644,0.0163710345872024
"gene","MSTRG.9067",2.43661162534559,0.000676396525726375,0.0163710345872024
"gene","MSTRG.6136",6.37124135525226,0.000681661423262092,0.0164595510645219
"gene","MSTRG.17925",2.55361818207282,0.000689797387947388,0.0165653676610861
"gene","MSTRG.1656",0.870640202768912,0.000689914149639703,0.0165653676610861
"gene","MSTRG.5633",1.30047372034855,0.000690897830756376,0.0165653676610861
"gene","MSTRG.14223",32.670890954329,0.000694798342880221,0.0165924106067731
"gene","MSTRG.16116",2.12338376064946,0.000696446738763346,0.0165924106067731
"gene","MSTRG.3555",0.0438775645136427,0.000696887728161011,0.0165924106067731
"gene","MSTRG.3494",0.37800576680105,0.000700632966271098,0.0166055071811032
"gene","MSTRG.12393",3.39519288367378,0.000700681686094606,0.0166055071811032
"gene","MSTRG.11563",1.7736733374656,0.000703735784999049,0.016639369438384
"gene","MSTRG.15737",5.17112900858071,0.000710201115988074,0.0167276601225746
"gene","MSTRG.9100",3.22307063401866,0.000715284858745502,0.0167276601225746
"gene","MSTRG.10011",2.42946480855013,0.000715292695874004,0.0167276601225746
"gene","MSTRG.8154",0.418591209139316,0.000716908492429891,0.0167276601225746
"gene","MSTRG.11196",0.0581233931965121,0.000717371611623108,0.0167276601225746
"gene","MSTRG.10765",0.691811972105363,0.000719808553211743,0.0167276601225746
"gene","MSTRG.6380",0.296307564637322,0.000720345305594949,0.0167276601225746
"gene","MSTRG.5191",2.83259025542215,0.000720540937102498,0.0167276601225746
"gene","MSTRG.11462",0.333691520901232,0.000725512687532293,0.0168049748754652
"gene","MSTRG.5075",0.796007469174631,0.000728877355141822,0.0168447999140902
"gene","MSTRG.8236",1.40864825766607,0.00073614451904036,0.0168923832235871
"gene","MSTRG.14579",2.16603451719621,0.000736700126533152,0.0168923832235871
"gene","MSTRG.12026",2.30738881182569,0.000737019267776695,0.0168923832235871
"gene","MSTRG.8800",0.700832016649226,0.000738046199920461,0.0168923832235871
"gene","MSTRG.17498",0.669424110577545,0.000739186138324577,0.0168923832235871
"gene","MSTRG.11756",0.152762916323035,0.000754378634996611,0.0171658056438221
"gene","MSTRG.3013",0.651289679267699,0.000754504057405736,0.0171658056438221
"gene","MSTRG.9384",0.708826963365211,0.000761025250621272,0.0172156877819886
"gene","MSTRG.4047",3.53678189291508,0.000761998453153279,0.0172156877819886
"gene","MSTRG.6208",0.715357729452613,0.000765210777544878,0.0172156877819886
"gene","MSTRG.8792",1.84835526390712,0.000765881252857259,0.0172156877819886
"gene","MSTRG.15330",0.625772687035635,0.000770664483800476,0.0172156877819886
"gene","MSTRG.17163",0.800769234104672,0.000771017243147765,0.0172156877819886
"gene","MSTRG.3858",0.559458679533788,0.000771621350866392,0.0172156877819886
"gene","MSTRG.10002",0.808733999963834,0.000771681083469367,0.0172156877819886
"gene","MSTRG.3724",10.9209324283062,0.000771830503216719,0.0172156877819886
"gene","MSTRG.10518",0.352750118065667,0.000775919766279998,0.0172595586985634
"gene","MSTRG.17927",0.594002483703643,0.000777169033017944,0.0172595586985634
"gene","MSTRG.17861",0.745799798195298,0.000781260048466348,0.0173026825701999
"gene","MSTRG.15122",1.28898754054092,0.000782490919125078,0.0173026825701999
"gene","MSTRG.386",2.10810565495776,0.000792963673614366,0.017467881505421
"gene","MSTRG.7032",4.15967663056055,0.000794456073256122,0.017467881505421
"gene","MSTRG.8163",5.67676050466698,0.000796928491210491,0.017467881505421
"gene","MSTRG.11489",6.77995368602376,0.000797176409186973,0.017467881505421
"gene","MSTRG.1694",0.82377033213039,0.000798492727538291,0.017467881505421
"gene","MSTRG.14013",0.0629935996140515,0.000805482778550415,0.0175832253449875
"gene","MSTRG.11762",0.700328558154987,0.000810124292966452,0.0176303853705402
"gene","MSTRG.1888",0.0331809439044212,0.000811087273835165,0.0176303853705402
"gene","MSTRG.14467",0.763070464294915,0.000816932013076199,0.0176972411112527
"gene","MSTRG.15955",3.69543799130566,0.000817620145108666,0.0176972411112527
"gene","MSTRG.1367",1.20700410900759,0.000821084097532454,0.0177347236087284
"gene","MSTRG.13434",1.50873696449309,0.000826208075625945,0.0177454254765401
"gene","MSTRG.10497",1.78213569685953,0.000827500162523531,0.0177454254765401
"gene","MSTRG.2805",1.45294634719442,0.000828971844923698,0.0177454254765401
"gene","MSTRG.10055",2.2311022207381,0.00083013691839029,0.0177454254765401
"gene","MSTRG.7357",1.70780598439823,0.000830246024932868,0.0177454254765401
"gene","MSTRG.11021",1.33642910250371,0.000834659321469533,0.0177860341116054
"gene","MSTRG.11125",0.25154939528607,0.000835620473498944,0.0177860341116054
"gene","MSTRG.11850",0.580735815273574,0.00084155212344994,0.0178751258088807
"gene","MSTRG.3230",0.511406387508573,0.000848323275573382,0.0179626995986031
"gene","MSTRG.10587",2.24479897506509,0.000849433942673894,0.0179626995986031
"gene","MSTRG.12066",0.679355198119048,0.000850938592041661,0.0179626995986031
"gene","MSTRG.733",0.384652487827123,0.00085322012389133,0.0179738017045256
"gene","MSTRG.1616",0.684524411388464,0.000856067108711001,0.0179967455009922
"gene","MSTRG.6440",1.71420963696639,0.000858952269889635,0.018020396186742
"gene","MSTRG.11327",0.680398767313356,0.000861550080948348,0.0180379340056221
"gene","MSTRG.1708",0.751970616012418,0.000863600651620278,0.0180439662679355
"gene","MSTRG.9414",0.796932717671,0.000868416389469884,0.0180725310925097
"gene","MSTRG.4023",0.245590661037713,0.000868498270903961,0.0180725310925097
"gene","MSTRG.13391",3.69106289764376,0.000870887811046606,0.018085495759625
"gene","MSTRG.7199",4.12876287768902,0.000873449877705879,0.0181019834978801
"gene","MSTRG.6868",2.10850961845224,0.000877067554236444,0.0181091676087264
"gene","MSTRG.10284",1.32797335482087,0.000878202938872974,0.0181091676087264
"gene","MSTRG.98",0.669576312164022,0.000880641387375425,0.0181091676087264
"gene","MSTRG.7796",0.734577448726701,0.000882520705599577,0.0181091676087264
"gene","MSTRG.14970",0.743453314554932,0.000882640616991059,0.0181091676087264
"gene","MSTRG.8493",1.70191411075765,0.000890930760420794,0.0182426982503762
"gene","MSTRG.5032",3.02736421812792,0.000893903090382953,0.018254215566831
"gene","MSTRG.9232",0.703137422000441,0.000895059212204452,0.018254215566831
"gene","MSTRG.10799",0.72607607287878,0.000905016893815613,0.0184206023039448
"gene","MSTRG.9258",0.706979303487197,0.000907881023867851,0.0184422339729346
"gene","MSTRG.12364",1.28975519116593,0.000911727865877232,0.0184837027541606
"gene","MSTRG.9180",2.19080640262043,0.000913607054658039,0.0184851957027451
"gene","MSTRG.1850",15.7499745222753,0.000919059153297708,0.0185588315807928
"gene","MSTRG.12269",3.07194586635903,0.000922969389089423,0.0185942723559011
"gene","MSTRG.17039",2.16507150986869,0.000924446633048803,0.0185942723559011
"gene","MSTRG.859",0.60510962694522,0.000941189541901366,0.0188939186862474
"gene","MSTRG.11360",11.2446714728501,0.000946089101601322,0.0189224422567121
"gene","MSTRG.14481",7.86853929424582,0.000946975145505902,0.0189224422567121
"gene","MSTRG.7929",4.89805631688731,0.000948155194148592,0.0189224422567121
"gene","MSTRG.5068",4.078105026141,0.000951564517269077,0.0189535360463051
"gene","MSTRG.17797",11.4061101796757,0.000956690539323235,0.0189883525211635
"gene","MSTRG.16303",0.657597374108942,0.000959947389790328,0.0189883525211635
"gene","MSTRG.15696",9.77048128381522,0.000960894187906458,0.0189883525211635
"gene","MSTRG.13007",2.02055507983157,0.000961904366390764,0.0189883525211635
"gene","MSTRG.16149",0.500240530407113,0.000964285116800356,0.0189883525211635
"gene","MSTRG.13737",32.4293889755921,0.000965483651566235,0.0189883525211635
"gene","MSTRG.12055",0.664355352147574,0.000966559506470732,0.0189883525211635
"gene","MSTRG.2044",0.635149319229315,0.00096815003087003,0.0189883525211635
"gene","MSTRG.17130",2.97418001133155,0.000970317339438975,0.0189944721246199
"gene","MSTRG.15707",0.872600445151547,0.000974910347998459,0.0190228011271751
"gene","MSTRG.6872",0.296528783388499,0.000975934621283758,0.0190228011271751
"gene","MSTRG.503",0.609613277479574,0.000977338678735507,0.0190228011271751
"gene","MSTRG.15254",0.470158055241261,0.000986599350544015,0.0191387853350237
"gene","MSTRG.13377",0.141894135986462,0.00098846045088441,0.0191387853350237
"gene","MSTRG.9513",0.377611562497029,0.000989931954666456,0.0191387853350237
"gene","MSTRG.2085",0.635829126678185,0.000990775173624003,0.0191387853350237
"gene","MSTRG.7976",2.15336899455161,0.000995036027620633,0.0191624832549718
"gene","MSTRG.9475",0.722998881907711,0.000995745369373413,0.0191624832549718
"gene","MSTRG.14744",1.34733902732069,0.00100038063649133,0.0191660995611085
"gene","MSTRG.5898",1.49096014667081,0.00100144048584838,0.0191660995611085
"gene","MSTRG.14250",0.623991436753926,0.00100154944961839,0.0191660995611085
"gene","MSTRG.5213",1.30362346820205,0.00100358586433069,0.0191692389533911
"gene","MSTRG.7603",1.25538925114462,0.00100843110600546,0.0191703983202679
"gene","MSTRG.3304",0.727008466691879,0.00100901068341397,0.0191703983202679
"gene","MSTRG.9419",0.526440783638441,0.00101305641426741,0.0191703983202679
"gene","MSTRG.14621",5.92003983787519,0.00101343465449188,0.0191703983202679
"gene","MSTRG.10281",5.04121137321796,0.0010143270599049,0.0191703983202679
"gene","MSTRG.13808",2.33540054174859,0.00101488141136796,0.0191703983202679
"gene","MSTRG.11486",0.714577417989257,0.00102350339098278,0.0192634470852574
"gene","MSTRG.14746",1.64851208127715,0.00102357054252589,0.0192634470852574
"gene","MSTRG.14440",7.2702172962547,0.00102897463843754,0.0193193312834306
"gene","MSTRG.17119",1.15763673833207,0.00103361733259821,0.0193193312834306
"gene","MSTRG.7256",0.679391801182445,0.00103376121195187,0.0193193312834306
"gene","MSTRG.14921",0.700211210261748,0.00103408805853877,0.0193193312834306
"gene","MSTRG.9628",0.596160061343785,0.00103992736553904,0.0193930352793965
"gene","MSTRG.17015",3.17281225950189,0.00104247651492595,0.0194052264723852
"gene","MSTRG.16840",0.759140331095952,0.00104668597876945,0.0194090600634485
"gene","MSTRG.10634",1.92335421388987,0.00104771037789464,0.0194090600634485
"gene","MSTRG.3609",1.37516905691575,0.00104948382232262,0.0194090600634485
"gene","MSTRG.13478",1.98289513445181,0.00105152982973256,0.0194090600634485
"gene","MSTRG.17369",1.29700815985633,0.00105316237180197,0.0194090600634485
"gene","MSTRG.9610",1.38670781562014,0.00105637820199578,0.0194090600634485
"gene","MSTRG.4886",3.11437593500823,0.00105845289822004,0.0194090600634485
"gene","MSTRG.15002",0.253223908502161,0.00106013996292575,0.0194090600634485
"gene","MSTRG.11989",1.52800640990282,0.0010616383286306,0.0194090600634485
"gene","MSTRG.14169",2.12811689489463,0.00106164032384559,0.0194090600634485
"gene","MSTRG.2601",6.22438826569342,0.0010659986896111,0.0194540010414233
"gene","MSTRG.18054",0.352038440539626,0.00107072909079586,0.0194960568876189
"gene","MSTRG.6261",0.749069174069664,0.00107211174328281,0.0194960568876189
"gene","MSTRG.17785",0.737752715873845,0.00107648659518711,0.0195316094872347
"gene","MSTRG.17100",0.759278105032883,0.00107788233642192,0.0195316094872347
"gene","MSTRG.18351",1.17121922792907,0.00108405358359842,0.0195937639750054
"gene","MSTRG.10916",0.311302983540891,0.00108684544489357,0.0195937639750054
"gene","MSTRG.17438",1.94902533972466,0.00108705391070552,0.0195937639750054
"gene","MSTRG.17805",1.35953510587622,0.00108972431966081,0.0196073771259884
"gene","MSTRG.5809",2.33527197787227,0.00109985378712918,0.0197549176712781
"gene","MSTRG.15054",9.7450273588449,0.00110842584088244,0.0198071726196132
"gene","MSTRG.4794",0.839501657149492,0.0011107511370978,0.0198071726196132
"gene","MSTRG.5259",7.42311635734121,0.00111104680403229,0.0198071726196132
"gene","MSTRG.5027",0.553708543098639,0.00111180819570222,0.0198071726196132
"gene","MSTRG.1635",1.57039583460601,0.00111243643839398,0.0198071726196132
"gene","MSTRG.13220",0.412752875882457,0.00111718953911133,0.0198572682316351
"gene","MSTRG.7614",0.395527957037931,0.00112424578343684,0.0198844298132369
"gene","MSTRG.14413",2.0474972807012,0.00112426801303056,0.0198844298132369
"gene","MSTRG.7919",0.639966277425766,0.00112454433110609,0.0198844298132369
"gene","MSTRG.14128",0.213646114188442,0.00112745835706018,0.0199015838958313
"gene","MSTRG.17",0.69748540424499,0.00113496263556545,0.0199860497062681
"gene","MSTRG.14577",0.43698217951506,0.00113614777583981,0.0199860497062681
"gene","MSTRG.17454",0.351630059410893,0.0011400255745182,0.0200019416342044
"gene","MSTRG.5446",0.352620534908326,0.00114332077441515,0.0200019416342044
"gene","MSTRG.18032",0.677683929801907,0.0011436310572428,0.0200019416342044
"gene","MSTRG.14243",0.686789136411809,0.00114692267641414,0.0200019416342044
"gene","MSTRG.12003",0.681707392840854,0.0011485642803456,0.0200019416342044
"gene","MSTRG.12284",1.85400176818388,0.00114877336207386,0.0200019416342044
"gene","MSTRG.17542",0.804492180298907,0.00115670566277093,0.0200643368913118
"gene","MSTRG.12325",3.41486930845685,0.00115707191732695,0.0200643368913118
"gene","MSTRG.16102",1.39698292456373,0.00115895046784986,0.0200643368913118
"gene","MSTRG.14162",0.807339117370706,0.00116019607732532,0.0200643368913118
"gene","MSTRG.9625",2.0598141440783,0.00116232976342401,0.0200673391533474
"gene","MSTRG.13074",1.42170183409607,0.00116485662717869,0.0200771079950428
"gene","MSTRG.10905",0.733522310202037,0.00117741418724338,0.0202594394100801
"gene","MSTRG.7536",5.1771644079854,0.00118075978966581,0.0202829173265076
"gene","MSTRG.11890",0.757187562499752,0.00118312040467461,0.0202894249632473
"gene","MSTRG.11289",6.52838550020436,0.00119894746246729,0.0205255361373923
"gene","MSTRG.7578",7.10888224417613,0.00120089823659875,0.0205255361373923
"gene","MSTRG.15562",0.753598658551179,0.00120413432618793,0.0205368206150553
"gene","MSTRG.11481",0.533459634501038,0.00120557034475954,0.0205368206150553
"gene","MSTRG.12966",1.78575945112987,0.00121693625424157,0.0206139964088862
"gene","MSTRG.1011",0.533630334965781,0.00121741035399869,0.0206139964088862
"gene","MSTRG.15458",0.728141612900474,0.00121889040542422,0.0206139964088862
"gene","MSTRG.11222",0.133556353001665,0.0012192642850859,0.0206139964088862
"gene","MSTRG.3617",0.351432039780752,0.00122016817970161,0.0206139964088862
"gene","MSTRG.12727",1.31523021040879,0.0012233428906967,0.0206305381913636
"gene","MSTRG.11442",0.78438260914761,0.00122517749759221,0.0206305381913636
"gene","MSTRG.15084",0.608396007769568,0.00123359842183413,0.0207307281137027
"gene","MSTRG.8971",0.20848742816205,0.00123517719763222,0.0207307281137027
"gene","MSTRG.11994",1.53920633536122,0.00125008269000704,0.0209465574145533
"gene","MSTRG.15793",1.99650456677071,0.00125235989593819,0.0209504258408745
"gene","MSTRG.9669",1.22935762303567,0.00125508763742221,0.0209618062511071
"gene","MSTRG.6493",3.44703998531695,0.00125775770374315,0.020972187900525
"gene","MSTRG.12750",0.824378443646298,0.00126546762587276,0.021043986023194
"gene","MSTRG.4333",1.33413447134371,0.00126617458393119,0.021043986023194
"gene","MSTRG.13358",1.5807856190429,0.00127048136956887,0.0210547717838601
"gene","MSTRG.14344",1.38684860162667,0.00127615635154466,0.0210547717838601
"gene","MSTRG.15430",8.91896572565052,0.00127620498044057,0.0210547717838601
"gene","MSTRG.3856",0.502848876304264,0.00127721315237617,0.0210547717838601
"gene","MSTRG.10138",0.728038723882353,0.00128084740068068,0.0210547717838601
"gene","MSTRG.7830",0.698538671456824,0.0012829035834182,0.0210547717838601
"gene","MSTRG.8323",1.42334458992535,0.00128349116312521,0.0210547717838601
"gene","MSTRG.941",1.34148427684818,0.00128779803535717,0.0210547717838601
"gene","MSTRG.2986",15.9236254705533,0.00128881533148517,0.0210547717838601
"gene","MSTRG.6526",0.717918317566836,0.00128911450725755,0.0210547717838601
"gene","MSTRG.14253",0.792881373832444,0.00128944539055287,0.0210547717838601
"gene","MSTRG.11624",0.795792038682414,0.00129265219238461,0.0210735241172511
"gene","MSTRG.781",5.45720023663109,0.00129642423835374,0.021101417094222
"gene","MSTRG.5389",0.550517413196096,0.00130758609300607,0.0212493117780892
"gene","MSTRG.6041",1.34644253194738,0.00131603532227476,0.0212898129779834
"gene","MSTRG.16635",4.91070477466823,0.00131815582990169,0.0212898129779834
"gene","MSTRG.13087",3.00900608064303,0.00131819389789722,0.0212898129779834
"gene","MSTRG.7878",6.5347466053792,0.00131839631061159,0.0212898129779834
"gene","MSTRG.10865",1.86334832477102,0.00132322792865591,0.0213341850922508
"gene","MSTRG.8041",0.392257818277509,0.00133799450167149,0.0215261277163013
"gene","MSTRG.16951",0.459004992680682,0.00133993258849974,0.0215261277163013
"gene","MSTRG.12005",0.777269931927129,0.00134436112923875,0.0215261277163013
"gene","MSTRG.1479",1.72311182490331,0.00134646220078838,0.0215261277163013
"gene","MSTRG.13710",2.85543928304901,0.00134711684662769,0.0215261277163013
"gene","MSTRG.14282",0.601373996351175,0.00134774837528318,0.0215261277163013
"gene","MSTRG.2017",0.337622115150101,0.00136150137239821,0.0217119175243191
"gene","MSTRG.3175",0.0997954979613636,0.0013694237055738,0.0217940154405891
"gene","MSTRG.15853",3.62534916359665,0.00137284589741204,0.0217940154405891
"gene","MSTRG.13390",0.251226387064354,0.00137562191909291,0.0217940154405891
"gene","MSTRG.14589",8.03108376143637,0.00137620173799757,0.0217940154405891
"gene","MSTRG.10214",0.348323922136253,0.00137729322036151,0.0217940154405891
"gene","MSTRG.13309",25.7455752181336,0.00138384532634084,0.0218126834684522
"gene","MSTRG.7296",0.668765886896414,0.00138450406006951,0.0218126834684522
"gene","MSTRG.1100",0.711748831281249,0.00138522172682043,0.0218126834684522
"gene","MSTRG.12807",0.588081234002562,0.00138932672927461,0.0218126834684522
"gene","MSTRG.17401",1.77332611963355,0.00139000817209056,0.0218126834684522
"gene","MSTRG.5620",0.335307370803927,0.0013927678927067,0.0218126834684522
"gene","MSTRG.13060",0.480728080339194,0.0013933868908349,0.0218126834684522
"gene","MSTRG.14540",2.60454789042725,0.00140236275231931,0.0219196791728932
"gene","MSTRG.12961",14.8739856586087,0.00140552301905461,0.0219355863857944
"gene","MSTRG.6052",0.829486948208894,0.00140934389328184,0.0219617393902885
"gene","MSTRG.6904",5.60843993928322,0.00142017598022681,0.0220969022576932
"gene","MSTRG.4942",0.842887224050447,0.00142998725780885,0.0222157959718468
"gene","MSTRG.5631",0.739226971235955,0.00144105445757692,0.0223527040038038
"gene","MSTRG.17510",0.0646492931355766,0.00144316637492814,0.0223527040038038
"gene","MSTRG.15789",0.832859257990604,0.00145325108530925,0.0224749012256738
"gene","MSTRG.2073",5.21390022696101,0.0014663204478319,0.0226428186197632
"gene","MSTRG.15983",0.485609915263511,0.00147053630244565,0.0226737208801785
"gene","MSTRG.17827",0.76470219500717,0.00148887375366447,0.0228941620189077
"gene","MSTRG.9750",2.03224984324517,0.00149322249292028,0.0228941620189077
"gene","MSTRG.6661",0.822036731041461,0.00149467943301262,0.0228941620189077
"gene","MSTRG.3714",0.713905898951508,0.00149567349528235,0.0228941620189077
"gene","MSTRG.13821",8.07498707698865,0.00149601429875457,0.0228941620189077
"gene","MSTRG.5248",0.772977448367006,0.00150214377308078,0.0229536536549269
"gene","MSTRG.14702",9.02600930145369,0.00150588604741186,0.0229606256731836
"gene","MSTRG.1429",1.28946546267463,0.00150828725403307,0.0229606256731836
"gene","MSTRG.5458",0.634922448679321,0.00150932809904791,0.0229606256731836
"gene","MSTRG.9386",0.56489990294518,0.00151671675772302,0.0230038154401458
"gene","MSTRG.1046",1.68513391250013,0.00151677121797011,0.0230038154401458
"gene","MSTRG.8891",22.3945416983508,0.00152170754142322,0.0230038154401458
"gene","MSTRG.7858",1.4168833913422,0.00152171861881145,0.0230038154401458
"gene","MSTRG.15515",3.14120634860725,0.00152340172576859,0.0230038154401458
"gene","MSTRG.4288",0.724517576415763,0.00154059005488194,0.0231709764024994
"gene","MSTRG.4748",0.412324279279805,0.00154073382334707,0.0231709764024994
"gene","MSTRG.1194",0.666233663116849,0.00154126147002365,0.0231709764024994
"gene","MSTRG.15320",0.643863247410534,0.00154811287721868,0.0232118282609762
"gene","MSTRG.3119",2.46276953712566,0.00154851325476135,0.0232118282609762
"gene","MSTRG.196",1.51359804865457,0.00155216595325847,0.0232325658325441
"gene","MSTRG.2240",0.441771814301179,0.00155823303288249,0.0232893281615343
"gene","MSTRG.11139",0.24235301845297,0.00156137928075972,0.0233023339306385
"gene","MSTRG.330",0.63541546869371,0.00157474166841576,0.0234068236681676
"gene","MSTRG.10143",7.08468605466591,0.00157482486449201,0.0234068236681676
"gene","MSTRG.8899",0.541995651175473,0.00157523945178428,0.0234068236681676
"gene","MSTRG.3394",0.669900427158534,0.00157994130002548,0.023442665260378
"gene","MSTRG.4907",2.32659195001884,0.00160012488772687,0.023707783792399
"gene","MSTRG.12965",1.34904552282938,0.00161644111578774,0.0239149192824203
"gene","MSTRG.12539",1.61715408446862,0.00161902577414996,0.0239185943372977
"gene","MSTRG.8138",2.69422655195146,0.00162423528792743,0.0239609810919324
"gene","MSTRG.5365",2.88143453225144,0.00162753981735519,0.0239751836691834
"gene","MSTRG.10122",4.29573910460769,0.00163789334514863,0.0240701307556686
"gene","MSTRG.9104",1.34203116744779,0.00163868735462991,0.0240701307556686
"gene","MSTRG.4869",0.439330045714495,0.0016541564368302,0.0242330716712363
"gene","MSTRG.16155",0.711947685815209,0.00165451427018892,0.0242330716712363
"gene","MSTRG.16334",0.637407323834815,0.00166745138795088,0.0243046457593568
"gene","MSTRG.4375",4.15984648216773,0.00166772133740878,0.0243046457593568
"gene","MSTRG.6546",0.705423039501308,0.00166874710604903,0.0243046457593568
"gene","MSTRG.2929",0.670414584861176,0.00166889685180971,0.0243046457593568
"gene","MSTRG.7388",0.795637548390683,0.00167165416921766,0.0243102207165489
"gene","MSTRG.1362",0.655777020661437,0.00168012786691241,0.024398793051701
"gene","MSTRG.5736",0.17808314102696,0.00168387585808505,0.0244185850355166
"gene","MSTRG.3082",0.758515581920474,0.00168668288041229,0.0244246949500156
"gene","MSTRG.13038",0.727162680271518,0.00168970668625767,0.0244339223925227
"gene","MSTRG.18221",1.6284206673631,0.00169359841030281,0.024455656593343
"gene","MSTRG.13742",1.76733325416834,0.00169697674944302,0.0244699267053488
