"","logFC","logCPM","PValue","FDR"
"MSTRG.13821",2.77796866477041,4.81788462680397,3.11598612186015e-09,1.70511210557958e-07
"MSTRG.5228",2.77760408510021,2.05334839613743,2.07305422953725e-08,8.75289563582396e-07
"MSTRG.715",2.77689177441622,1.4493138520666,0.00147841816935084,0.0127049928899691
"MSTRG.12722",2.77597869233937,3.50012121578093,0.00300046271129648,0.0225637764807453
"MSTRG.12424",2.76703961834582,4.67750925968377,0.00754570299373724,0.0480900148867111
"MSTRG.15716",2.74807634837898,3.8268536067918,0.00200955556612689,0.0162086595787248
"MSTRG.11935",2.74243121584361,5.06728359608034,0.00737861969293476,0.047272927010583
"MSTRG.4650",2.74037571192979,6.19064621210552,2.38442679895338e-05,0.000386080291281933
"MSTRG.12049",2.73902940722132,3.72490885148398,1.00254144402692e-17,3.29483890793711e-15
"MSTRG.18099",2.73743001542349,5.1618856857717,0.00786110314223171,0.04970931576159
"MSTRG.5364",2.73684148606686,2.82371227276098,9.84603891855466e-08,3.41104938033119e-06
"MSTRG.6026",2.73501947870835,10.2456592296673,0.000155603138064604,0.00193682315268968
"MSTRG.16635",2.73478819398414,0.687657998677849,2.23267154725743e-05,0.000368375658272054
"MSTRG.4527",2.73256642094628,1.44283190357692,2.53585520337947e-11,2.48677413492697e-09
"MSTRG.1967",2.73250303837304,6.27909063267364,1.19939887252041e-05,0.000216069485775528
"MSTRG.14386",2.73211396730629,1.00643621625819,1.86832910474074e-07,5.81045573239063e-06
"MSTRG.2751",2.72719651958329,2.98593877761757,4.14987584744343e-06,8.59667637221671e-05
"MSTRG.15691",2.72580624004958,1.34234200894705,1.82847554825568e-08,7.80053052376271e-07
"MSTRG.11605",2.72470188461584,0.371457915895144,8.64548022477674e-05,0.00118388558032979
"MSTRG.15600",2.72078263852514,1.63250955907601,5.09195217320707e-10,3.64224343683518e-08
"MSTRG.7578",2.7156068883218,5.06150615129801,3.54847112868021e-09,1.90926588162617e-07
"MSTRG.781",2.71519091411045,6.48734435934803,6.04687400395172e-10,4.27499929581703e-08
"MSTRG.5221",2.71166573660121,2.66441462914504,5.13383196778998e-07,1.41880447109832e-05
"MSTRG.7199",2.70758817682116,3.62988208166308,1.77036311644448e-13,2.72501461974239e-11
"MSTRG.1206",2.70532257153993,5.14142763285863,1.70207815626356e-06,4.00138960165739e-05
"MSTRG.1655",2.70456961477331,1.27040742074753,5.61677964570588e-09,2.81070125480591e-07
"MSTRG.9425",2.69590752674382,3.17929137478834,0.00421255610090422,0.0299734828478615
"MSTRG.12443",2.68809291027548,4.20598163324597,0.000258511405402508,0.00298811662518488
"MSTRG.7649",2.68807876390541,6.94026713394547,1.0614546912092e-07,3.60538800142567e-06
"MSTRG.10122",2.68089026753723,1.64704328377861,3.50213568691515e-05,0.000543882119449403
"MSTRG.14094",2.67462117832421,2.57747550062512,2.52346824379715e-09,1.4681651922171e-07
"MSTRG.13527",2.67273409067599,1.99402999390086,3.04934328545721e-06,6.59075088521924e-05
"MSTRG.14507",2.67041793242349,5.83701322271119,1.46167732071427e-05,0.000252600159729472
"MSTRG.17324",2.66644208782968,3.02045493502643,3.39344844158202e-08,1.36185917655569e-06
"MSTRG.9808",2.66345537243181,1.5147574258116,2.61008971502764e-06,5.8236130155479e-05
"MSTRG.14169",2.65451147646716,2.23097350644618,7.56029945278428e-09,3.69209804601835e-07
"STRG.6452",2.65375930561775,-0.0156400878313976,0.000235547045642156,0.00279166868909222
"MSTRG.15156",2.65171033474604,1.71003028358361,0.000387825466151437,0.00419196237191242
"MSTRG.11445",2.65051862320809,4.03715502298541,3.25939386342382e-10,2.49271882888262e-08
"MSTRG.10088",2.64311024822964,4.65648231583129,7.54963290237678e-05,0.00105508414363413
"MSTRG.2963",2.64169301221726,5.08640859579023,0.000625298515695743,0.0061889187823813
"MSTRG.12583",2.64056225034044,7.60231181812825,0.00228365162998712,0.0180319505328853
"MSTRG.7312",2.63587394798425,3.92199865129592,5.48644333427679e-09,2.75682441920685e-07
"MSTRG.771",2.62948975347453,0.614865419091033,0.00213317877704981,0.017054210341174
"MSTRG.15772",2.62664528609417,3.35779537654161,2.07455264524635e-07,6.38647092815078e-06
"MSTRG.14807",2.60575230935598,3.22408597481723,4.96593745754192e-07,1.37867122108926e-05
"MSTRG.10249",2.60350139273791,0.831152419489585,1.11818310515619e-07,3.74575938256177e-06
"MSTRG.10867",2.60018859574957,3.15492914688858,1.43057302828594e-15,3.28222038187868e-13
"MSTRG.14673",2.59619818924093,3.48697197833537,9.33465524566946e-06,0.00017543957926946
"MSTRG.16493",2.59412329383019,1.51916275684961,2.23104785079616e-08,9.35501443644181e-07
"MSTRG.6074",2.59296918868381,2.50344348192564,3.03557354184615e-05,0.000477523599855747
"MSTRG.17448",2.58915108079605,0.490610875967328,0.00568889035879102,0.0380720455492013
"MSTRG.2797",2.58526963370476,1.81631624732363,2.08748004993856e-05,0.000347722704208944
"MSTRG.12274",2.58017104827416,1.15597226681608,0.00182230896480792,0.0149826078512944
"MSTRG.16974",2.57915254745553,1.77428834536459,5.94433951757252e-05,0.00085745158402944
"MSTRG.2073",2.57629624718212,3.50528916068166,6.05386171199705e-07,1.62147485501947e-05
"MSTRG.3109",2.57497445842333,2.30898631493568,0.00151482060278494,0.0129174042986429
"MSTRG.11777",2.57434747424546,4.70426457201588,9.78532178171019e-08,3.39970036758846e-06
"MSTRG.2627",2.5738354668869,0.379657640408392,0.000291233493312723,0.00328515703031791
"MSTRG.11266",2.57104536772239,2.40460783023418,5.35830728956168e-05,0.00078313721924363
"MSTRG.1620",2.57038960277135,1.72383611002736,4.51218636157904e-05,0.000669124221424405
"MSTRG.10144",2.56855622560037,1.72887321666317,0.00132423245048338,0.0115414300447752
"MSTRG.4015",2.56773874426424,4.43751872823106,1.59471204854009e-07,5.06310666063904e-06
"MSTRG.16599",2.55924890200066,5.13573188761899,3.92785014177384e-05,0.000594802711381941
"MSTRG.17347",2.55878096279964,6.49517518651771,5.78190599691299e-07,1.55893518675082e-05
"MSTRG.16147",2.55736348064203,1.73442430791555,4.67557549961056e-08,1.78789302123473e-06
"MSTRG.11455",2.55409624280366,4.33754296473233,5.99678027669744e-06,0.000119405813900309
"MSTRG.11955",2.54916049761175,4.56445672678812,2.7492805728358e-07,8.21406677289517e-06
"MSTRG.7869",2.54730510300775,6.78913590142596,0.000220169593263611,0.00263250959103786
"MSTRG.14854",2.54371407356782,7.12187989162237,1.09166706646003e-07,3.67719432912852e-06
"MSTRG.10859",2.53864995630046,7.60529563862291,2.53548265103283e-09,1.4681651922171e-07
"MSTRG.5119",2.53231815617546,1.24580381877807,2.24746405285295e-05,0.000369812758899755
"MSTRG.16906",2.52154068191496,5.75847448586454,4.97719764102751e-13,6.65084871592247e-11
"MSTRG.8291",2.51928159904852,1.8432939423527,2.70958389467536e-06,6.01250732833073e-05
"MSTRG.9616",2.51632122698816,6.36782399366793,1.23779581045208e-06,3.05926769412546e-05
"MSTRG.1128",2.49799952652169,6.15233040799228,0.000463755675873211,0.00486983507652698
"MSTRG.16145",2.4937034790031,1.14228815650955,0.00266630255099167,0.0204685852399361
"MSTRG.13381",2.49352826477751,0.837215182530387,0.00206459074102655,0.0165712365748402
"MSTRG.12397",2.48978210177419,2.04276461058854,0.000289421305790757,0.00327382611945638
"MSTRG.10552",2.47351024277294,4.31039745115619,6.19999042506531e-13,8.10665414718217e-11
"MSTRG.8226",2.47269361036844,3.32531405764812,0.00785562103738504,0.04970931576159
"MSTRG.4371",2.47174281159784,4.55099254926105,6.14572490797936e-10,4.31976964630226e-08
"MSTRG.17854",2.46916271848247,3.37712728076697,4.68240581587075e-13,6.39753423831329e-11
"MSTRG.6751",2.46065692593677,5.33441550475785,1.13447505604521e-07,3.78989469272246e-06
"MSTRG.10281",2.4513492642667,2.80932697488186,4.04810036122192e-08,1.58279422483789e-06
"MSTRG.15363",2.44209765812652,3.47087431398979,6.43187654857128e-06,0.000126556017525286
"MSTRG.7850",2.43164508481687,0.964408539909813,0.00343634559371489,0.0253248257088322
"MSTRG.14806",2.42402102704775,4.36675853722778,2.83702947556995e-06,6.26103056677507e-05
"MSTRG.4533",2.41822284790149,2.48167611586888,3.76298433928223e-11,3.57483512231811e-09
"MSTRG.17694",2.41482363378193,0.531657866186971,0.00333777377983821,0.0247031826919249
"MSTRG.13913",2.4101111607053,3.63791566477051,7.88205766437766e-05,0.00109663410982646
"MSTRG.1074",2.40470557263076,3.43100898138096,2.72927909556943e-06,6.04517919892974e-05
"MSTRG.4375",2.39600662410632,4.61332551139306,8.62691057234023e-09,4.13004852597076e-07
"MSTRG.15053",2.39582457197674,6.82388763034804,0.00158647765779901,0.0133969224436361
"MSTRG.8815",2.38685021567288,2.39962618214944,4.44784045852817e-09,2.34137402492219e-07
"MSTRG.9267",2.38566790598552,0.370812990110896,0.00226872525751032,0.0179716508951989
"MSTRG.1937",2.37841673474241,6.22944088666699,1.43845058513561e-08,6.33752141856848e-07
"MSTRG.8201",2.37599210873704,3.90122162593906,0.000291891482059287,0.00328952773108519
"MSTRG.2311",2.37480452880572,8.01812068880436,0.000283344392711315,0.00322609346008388
"MSTRG.18140",2.36839668989575,2.71566815381068,6.02433143482659e-09,2.99003552030577e-07
"MSTRG.5522",2.36764486804684,0.624332582798019,0.00177454721783033,0.0146992467090033
"MSTRG.11717",2.36276828884608,6.13530635259871,0.000197636386836799,0.00239846154085376
"MSTRG.6075",2.35008441559978,0.693829198479627,0.00037119451118408,0.00404455668100217
"MSTRG.10282",2.34431639318741,2.76388294265419,9.14054273218476e-10,6.00805403369549e-08
"MSTRG.10831",2.34160783235739,2.8903174190903,0.00050851215762637,0.00525361753333616
"MSTRG.13864",2.33926204057065,0.896016588626941,4.30119963763685e-05,0.000644120536867784
"MSTRG.5068",2.33204659596505,2.48335359918883,2.82751768795857e-08,1.16157483397217e-06
"MSTRG.2948",2.3285178092894,4.61477195074581,4.05610674210738e-06,8.43115521094458e-05
"MSTRG.10941",2.32252295764163,1.51908511922262,4.67073008476195e-07,1.31168770971606e-05
"MSTRG.8917",2.32071683896111,1.53906224404257,0.00173231380548364,0.014418950106801
"MSTRG.3778",2.31954717752088,1.51198029362185,1.10712368482293e-05,0.000202445473796193
"MSTRG.15868",2.31605264235461,1.41587717880151,6.28448078067721e-05,0.000900109379187691
"MSTRG.13087",2.30689914236525,2.94834511915556,7.28285475564304e-06,0.000141018334122005
"MSTRG.1688",2.30335079709542,5.16862864887003,1.73811153616351e-10,1.41848565635894e-08
"MSTRG.4860",2.30081588739203,2.48344474589577,3.53356236323879e-06,7.45974276683745e-05
"MSTRG.15364",2.29845645860656,8.84276487401685,5.16563225106902e-06,0.000104169300452735
"MSTRG.17490",2.29719282977511,8.27632595291445,2.67414234915555e-10,2.07118286405933e-08
"MSTRG.9491",2.29266198474148,4.97532275745504,4.17615205128965e-06,8.62173326717862e-05
"MSTRG.3039",2.2902450568567,6.87069650880243,5.20042263907359e-05,0.000761893244471504
"MSTRG.5455",2.28921323689715,4.04371505248034,1.00263183853222e-12,1.24408195475019e-10
"MSTRG.10720",2.28886418313883,6.15916776854731,3.98337379211175e-07,1.1290868371114e-05
"MSTRG.3108",2.28096711061609,3.28132713134533,7.48369839371612e-07,1.96124509628423e-05
"MSTRG.3456",2.28067777416687,5.15217309698929,0.000925907022508326,0.00854479206617442
"MSTRG.16339",2.27523973940203,7.50038437691136,1.32966148780402e-11,1.35871291526864e-09
"MSTRG.10976",2.27458225494702,3.6619476235777,1.21071610265085e-05,0.000217143183012306
"MSTRG.1075",2.27386003157099,5.42940878375384,7.61687502865233e-11,6.81038237855973e-09
"MSTRG.5413",2.26840461883877,6.01665930064822,1.58731546679307e-13,2.50672156833815e-11
"MSTRG.13380",2.26769093257791,5.08375655445324,0.000647594259705544,0.00634037536072417
"MSTRG.1296",2.2671020491869,1.90354981546395,1.47083362452106e-05,0.000253692721619519
"MSTRG.13288",2.25889835841478,2.30738787609909,0.00162372959045422,0.0136735123406671
"MSTRG.2848",2.25704246224632,2.57790674374737,6.40768777608332e-10,4.42712973620302e-08
"MSTRG.807",2.2558431895924,1.6237911911585,1.86311264678475e-06,4.34012447986638e-05
"MSTRG.7569",2.25492434589809,1.23976161956005,0.00132877268233423,0.0115661244217497
"MSTRG.13427",2.25131668353847,1.20221072279258,7.11946517820611e-05,0.00100084042273973
"MSTRG.17265",2.24845694947226,1.23162172486045,2.9736604788262e-05,0.000470829575814148
"MSTRG.10719",2.24779923885828,3.56182263320911,1.16440009760993e-06,2.90145598092967e-05
"MSTRG.7181",2.24533567064068,5.12467215363883,0.000252422102175592,0.00294008885292643
"MSTRG.7929",2.23826364077535,8.22121267803313,4.95289546596682e-09,2.53055499437632e-07
"MSTRG.15736",2.23129519136548,0.486992631058035,0.00452474099997416,0.0317641354981479
"MSTRG.9409",2.22072728805301,4.66162259245716,3.57671490761882e-07,1.0257748414303e-05
"MSTRG.11454",2.21602620586261,4.72230382914605,6.57286833982667e-12,6.95009382715586e-10
"MSTRG.18233",2.21330539454751,5.38958523068014,7.03078057314645e-09,3.44735047457503e-07
"MSTRG.16162",2.21230939995564,1.94985914610177,3.94343993991743e-06,8.21099823106095e-05
"MSTRG.16815",2.21082062371242,0.722474801725073,0.000552953414132694,0.00564086704350131
"MSTRG.907",2.20412687341882,2.33419215393295,4.64742257100716e-09,2.41507087450629e-07
"MSTRG.6493",2.20316628824426,4.33099240981049,1.58315638191397e-10,1.30960419075333e-08
"MSTRG.8852",2.20036785140254,1.82278544511568,1.89290842930413e-05,0.00031836468188573
"MSTRG.10163",2.20011149130534,4.13224035617768,2.13277589899001e-07,6.51621983209007e-06
"MSTRG.13391",2.20001955997758,4.98128225765393,7.53828128253077e-11,6.79003706633882e-09
"MSTRG.5371",2.19482682065896,3.15041027884052,0.000497233957759493,0.00517668229996184
"MSTRG.18482",2.18811489497589,2.10829482552095,7.3564231490634e-08,2.63100310272385e-06
"MSTRG.5809",2.18766109842775,2.10959309657932,1.83466425147708e-08,7.80053052376271e-07
"MSTRG.8318",2.18321545186862,1.38102088318627,0.000136622316234214,0.00173235387425239
"MSTRG.5118",2.16986898406995,0.857329593307068,0.00097087861915034,0.00887660451794597
"MSTRG.9845",2.15713377157258,1.6395000939143,1.35402454539994e-05,0.000237932636879527
"MSTRG.11131",2.15700515952484,4.13519352554051,1.15232517421936e-06,2.88318397500152e-05
"MSTRG.162",2.15318189565024,3.58572501440161,1.33092918709637e-10,1.13175516888755e-08
"MSTRG.11387",2.1382823158104,3.07268978187001,6.22619250143378e-08,2.2532887148046e-06
"MSTRG.8525",2.13280503817987,1.42211296805241,3.95696493378934e-07,1.12422181296445e-05
"MSTRG.18434",2.13159319882097,2.61158467657958,6.02659043273081e-05,0.000867884255861669
"MSTRG.12578",2.12803135570862,2.66692800033226,0.00365236190899929,0.0266263314229205
"MSTRG.9853",2.12073565176084,1.22735890962319,8.95899288210043e-05,0.00121586331971363
"MSTRG.7566",2.11610103535886,2.30491014087583,0.00102143063344561,0.00924839650238172
"MSTRG.17206",2.11138528927323,2.87314874778788,0.000485003839217669,0.00506235766943078
"MSTRG.10455",2.10880028653057,6.74280353357996,3.62619529296261e-10,2.70447659438923e-08
"MSTRG.13340",2.09435829262415,4.10132951951882,8.31410038121811e-05,0.0011475534691897
"MSTRG.5222",2.09220117683684,0.542260226256086,0.000585952263964139,0.00588857812380491
"MSTRG.12258",2.0914294496043,0.775710031157733,0.000209055766875568,0.00251917845573387
"MSTRG.2168",2.08957678032342,7.68763268915146,2.71563523382807e-09,1.55033448090842e-07
"MSTRG.553",2.0857315391484,3.42698563271729,0.00334874952807577,0.0247542822257759
"MSTRG.12611",2.08409370418871,2.89062569080173,3.37083416416299e-05,0.0005261789914791
"MSTRG.8307",2.08311245561012,3.56389667796952,3.93160729435508e-12,4.44769659168686e-10
"MSTRG.8908",2.07297447823218,5.62309536707613,9.16216473257932e-06,0.00017246427731914
"MSTRG.2889",2.06722573606821,1.71593920822424,1.26887413096994e-06,3.11707261264536e-05
"MSTRG.15956",2.06421120775555,4.54604481352126,7.13434692641094e-08,2.55910497419342e-06
"MSTRG.7755",2.05902660396104,3.52453078240449,1.01242590990761e-05,0.000187383547404513
"MSTRG.7034",2.05561512489147,1.87350481828891,4.40877993145763e-06,9.04060100615933e-05
"MSTRG.13827",2.05363036728839,3.60983355894825,9.27463173705344e-09,4.37129929932441e-07
"MSTRG.5801",2.049310718843,2.56739196856261,1.29421723675244e-06,3.16017702789351e-05
"MSTRG.15515",2.04785564458061,3.15746327395121,6.83732366241543e-06,0.000133454022046503
"MSTRG.5047",2.03470335447848,0.725417746584286,0.000582527241982682,0.00585909775989444
"MSTRG.8138",2.03402913488666,4.00610428718252,2.94971172151621e-10,2.27015788187577e-08
"MSTRG.6867",2.03360208202854,7.25391015510115,9.39181553004403e-09,4.40943926043766e-07
"MSTRG.1842",2.03270975214325,8.93695366533088,1.21069745189105e-08,5.45262259814637e-07
"MSTRG.15434",2.03027151285652,5.33563141152937,5.6816773563884e-07,1.54216956816256e-05
"MSTRG.11311",2.02744200427113,4.65274167315949,3.28081758351008e-14,6.33249870087025e-12
"MSTRG.2890",2.02098463040701,4.44203011360494,4.70618220262645e-10,3.40637949904391e-08
"MSTRG.10212",2.01491265477158,9.26701421595748,0.000305984670216154,0.00342928441458842
"MSTRG.13463",2.01080655488237,5.43642795242086,8.83051202667909e-05,0.00120380074265042
"MSTRG.15853",2.01025338073102,3.31460938224264,7.58666437436405e-07,1.98395352241434e-05
"MSTRG.2304",2.00890662805375,3.05275185044175,3.67943920013964e-06,7.71413459891344e-05
"MSTRG.1298",2.0086253001261,4.65140305476238,0.00511476779087925,0.0350003243315091
"MSTRG.17291",2.00792559326363,3.33491084859495,2.54283336925141e-08,1.058933348291e-06
"MSTRG.13305",2.00562358999159,4.33702348994642,0.000468842963153695,0.00491900813800598
"MSTRG.11275",2.00219828199012,2.82270807958562,1.15101454930833e-07,3.834612854682e-06
"MSTRG.12001",2.00099409935496,2.65492687575588,0.00164510978232853,0.013843968825685
"MSTRG.5089",1.99733360844964,1.24087618784547,0.000952881681203935,0.00873834181254891
"MSTRG.13703",1.99275432685136,0.228752913239547,0.00588063253761566,0.0391184308847956
"MSTRG.779",1.98804748174827,2.02795780543395,0.000530258407018578,0.00543696438465344
"MSTRG.2977",1.97156850321876,0.838070380649145,0.00182627913284433,0.014994972488445
"MSTRG.1830",1.96925604515837,5.48776999031541,3.62373432183119e-07,1.0343805012551e-05
"MSTRG.18537",1.96913809405117,7.25682488086337,2.37259283616153e-09,1.40596189011261e-07
"MSTRG.2309",1.96418944411887,3.3048898485941,6.67007972644227e-07,1.77092073086327e-05
"MSTRG.12325",1.96311598123112,4.99667499111557,2.64416941124266e-10,2.06109615645581e-08
"MSTRG.857",1.96088757103767,0.980799896296982,6.57898832014735e-05,0.000935678338865401
"MSTRG.14106",1.95883472136675,6.5345445619589,4.35246987919473e-08,1.68019154701612e-06
"MSTRG.4047",1.94533676975201,3.74541527011805,2.83870881207042e-09,1.59072346335375e-07
"MSTRG.5776",1.94449260662866,2.25047691205468,6.63610619594179e-06,0.000130363572443703
"MSTRG.7124",1.94153746315578,1.45722688532811,3.02394887757458e-05,0.000476700419409841
"MSTRG.17652",1.93860690829907,1.9944692994592,2.99140042946024e-05,0.000473022486635066
"MSTRG.7930",1.93800241723717,5.67089906281099,2.89473872225184e-08,1.1851859549691e-06
"MSTRG.2807",1.93560632462508,8.37244385785712,2.26178420288501e-07,6.80774651165389e-06
"MSTRG.8367",1.93277616834729,5.1530427541437,0.00212811179649048,0.0170248943719238
"MSTRG.16398",1.93019282117376,1.11722106340517,0.00145132599692632,0.0124898259891182
"MSTRG.4485",1.92907352334853,5.36090300747158,1.03699991461376e-08,4.81294616858907e-07
"MSTRG.10910",1.92024455062388,6.12361758342059,2.97927731109422e-06,6.48086084130692e-05
"MSTRG.13846",1.91887741435948,5.31471370677543,1.57606841840733e-09,9.66431170231149e-08
"MSTRG.2303",1.91696738187936,5.49919596599951,1.53233029114849e-05,0.000263179891813074
"MSTRG.4308",1.91515555399116,8.85938492732305,0.000875578603623781,0.00820264701083603
"MSTRG.3612",1.91403098658205,1.98467572168699,5.27847172790329e-06,0.000106092919357527
"MSTRG.14221",1.91076383656593,4.30619128471633,3.88520439103667e-05,0.000591176545480987
"MSTRG.16399",1.90949899989367,5.09000466433609,5.31821266966763e-06,0.000106715290533265
"MSTRG.5258",1.90857251873775,5.17634696530246,5.77080856777743e-09,2.87594394197433e-07
"MSTRG.8340",1.90835709590312,3.73964449067799,1.38739620814048e-06,3.35402343757222e-05
"MSTRG.17270",1.90403387371923,1.0346844740287,8.37492792981315e-05,0.00115333095839782
"MSTRG.5862",1.90270310627577,3.50802007795726,1.1301915074428e-09,7.20935724258107e-08
"MSTRG.7931",1.89635457393625,7.30759303419839,4.06417922394606e-06,8.43351866265939e-05
"MSTRG.12412",1.8959967518829,2.00232441275342,0.00759771053927478,0.0483707644804091
"MSTRG.4367",1.89089606472299,3.23775540024731,5.15665028736354e-07,1.42187908150432e-05
"MSTRG.10306",1.88831814192869,3.73703239499366,1.01865187515196e-08,4.76415646224917e-07
"MSTRG.6358",1.88571408058833,4.51965561827836,6.81473226183056e-12,7.14371933653962e-10
"MSTRG.7860",1.88431752459563,4.95447674847134,0.00240058158201211,0.0188208072451755
"MSTRG.4323",1.88198246427336,2.86511638445612,5.63435151691201e-06,0.000112872676187232
"MSTRG.17986",1.87962224057209,1.12916426085196,3.82943840432252e-05,0.000585102848437436
"MSTRG.12070",1.874051876722,0.504651661629809,0.000309889535142595,0.00345868880390973
"MSTRG.8342",1.86849147841696,3.88242341165475,0.000127401976230904,0.00164111020229639
"MSTRG.10828",1.86270802186363,4.79599437873314,1.07408657079488e-08,4.92863875504365e-07
"MSTRG.14535",1.86255025312371,5.77625353111849,2.49289518406092e-05,0.000400443929170156
"MSTRG.14352",1.86197350560707,8.78602526732546,0.000334635215712388,0.00369252651820566
"MSTRG.18540",1.85836692290699,5.10401947943848,6.90001338969931e-10,4.69824575505869e-08
"MSTRG.11761",1.85496607341589,1.65943197777712,5.70944509499461e-06,0.000114188901899892
"MSTRG.607",1.85441107036069,3.47599908449309,1.97580186359336e-06,4.55033156463926e-05
"MSTRG.17512",1.85008601095448,2.11706866028706,1.37035506303069e-06,3.31942581005044e-05
"MSTRG.2842",1.84706655170064,2.08462162055271,3.88843505619536e-05,0.000591176545480987
"MSTRG.5958",1.84683254404264,0.728050833186333,0.000897112251696247,0.00835789631608488
"MSTRG.10689",1.84381514274562,3.6280303768844,1.28172099717163e-05,0.000227528866067256
"MSTRG.1540",1.84116800711287,3.27961000950586,0.000837687763042328,0.0078963435648021
"MSTRG.18247",1.83950473417195,7.17444118905003,7.42002896551583e-07,1.94875922722835e-05
"MSTRG.1015",1.83010610420447,7.59831619973435,4.47843735667979e-05,0.000666558118203504
"MSTRG.16408",1.8290053437631,4.64293112473443,3.58816612557776e-09,1.92045301952795e-07
"MSTRG.8475",1.81487929524699,5.30007475667478,1.05752554683518e-05,0.000195433292545833
"MSTRG.13553",1.81331490041636,8.47258570306415,8.89801415703297e-05,0.001210289173932
"MSTRG.11212",1.80851944549019,4.87761881132616,1.1784786981971e-05,0.000213248526340428
"MSTRG.9555",1.80846684143106,2.03270786896251,0.000171838403831505,0.00211493420100314
"MSTRG.6708",1.79461687890003,6.9061413637599,1.95099119121983e-07,6.03665467817638e-06
"MSTRG.7013",1.79127335923903,1.23977760448055,0.000450132929082204,0.00474316847282461
"MSTRG.9807",1.78636739530175,5.31312858551906,0.00180239904138496,0.0148792751821053
"MSTRG.17255",1.78257042755151,6.44304152456806,0.00230166921017724,0.0181506469492576
"MSTRG.16621",1.77991847848949,2.9209313588817,0.000194200850104028,0.00236621476679858
"MSTRG.7437",1.77579486465121,1.13133750242973,0.000513565897114195,0.00528897230931603
"MSTRG.1831",1.77561807144443,2.50994903780512,6.67175690777732e-05,0.000945888471302055
"MSTRG.6023",1.77409415680526,4.87819126226084,1.80294547679711e-06,4.20802629517329e-05
"MSTRG.2009",1.77189596934696,3.45898706942726,0.0002490057273094,0.00291425374791366
"MSTRG.1959",1.76706947421828,7.26785884584912,0.0001406687337003,0.00177809958606616
"MSTRG.2318",1.76461551009539,3.30696206967562,1.20334462102844e-05,0.000216459624137661
"MSTRG.3583",1.75943891714423,2.53424538935545,4.4215507222965e-06,9.05152471096389e-05
"MSTRG.5191",1.75108131859235,3.13991709850675,1.176776370293e-07,3.88847844096816e-06
"MSTRG.7542",1.7508804214722,2.03819922784126,3.19238083357009e-05,0.000500894850789835
"MSTRG.3807",1.74925240558484,1.97723421225953,0.00026063555333111,0.00300410268104863
"MSTRG.15904",1.74412356960735,11.0596042397634,1.01880186872187e-07,3.49961319877342e-06
"MSTRG.8760",1.74262516327214,3.32988960653796,0.00651852509657209,0.0425242838918008
"MSTRG.17140",1.74249212202944,8.39534304042004,2.56747504008703e-08,1.06554595520335e-06
"MSTRG.2215",1.74242691045376,3.83590811162532,0.00192599246022793,0.0156342245102614
"MSTRG.258",1.73388273340868,0.991893213468123,0.00395921315082254,0.028420325805196
"MSTRG.14540",1.73081481924265,4.70552570970552,4.878389786789e-09,2.50300505516263e-07
"MSTRG.5322",1.7274628417369,3.36938622770405,9.97406871269879e-06,0.000185734572046581
"MSTRG.16572",1.71895419977089,3.21134000642175,1.40365311806548e-07,4.53947391374368e-06
"MSTRG.18409",1.71839047010503,1.71654190739459,0.000247937613676194,0.00290734945255787
"MSTRG.12269",1.71823542646596,6.33854037785219,2.88578157957114e-07,8.53798151036133e-06
"MSTRG.7019",1.71069573179896,4.15953790861811,3.06789630966473e-07,8.98930581337907e-06
"MSTRG.17249",1.70983822414815,1.81321553553793,7.29955948943513e-05,0.0010237905812172
"MSTRG.10920",1.70561365366567,3.88079506053661,6.87621558278157e-05,0.000968885069369918
"MSTRG.8341",1.70362648252082,3.69120580384891,8.35128230258911e-05,0.00115137860316875
"MSTRG.14579",1.69396994565383,3.1191671872804,6.93225069235359e-08,2.50136998276023e-06
"MSTRG.17359",1.69386007634739,6.41203517559653,3.77807061587377e-08,1.50627339964016e-06
"MSTRG.11426",1.69317226526632,1.96678277847113,0.000389126331907888,0.00420228791829477
"MSTRG.6846",1.6888572804748,4.33987558872333,1.19176896263e-05,0.000215332995328094
"MSTRG.14170",1.68883780161504,2.91857201024325,5.81550053719697e-07,1.56452403832556e-05
"MSTRG.11650",1.68644710973814,3.13524555409175,0.000290028299799239,0.00327595499308072
"MSTRG.4324",1.68067175008953,7.9773248791623,2.92857757228404e-06,6.39521646066122e-05
"MSTRG.6862",1.67203494268922,6.41320272169104,2.80940683960131e-06,6.21134312173671e-05
"MSTRG.10565",1.67175021215674,4.24988206058342,8.37823226072925e-10,5.53691871143846e-08
"MSTRG.6198",1.66968640949369,3.56438415525718,6.66844760880022e-09,3.28292805356318e-07
"MSTRG.4827",1.66373789541875,2.65614509400903,4.13591450416527e-05,0.000622434658052596
"MSTRG.18259",1.66253222018838,8.02876506019317,0.000333239874026652,0.00368046945337338
"MSTRG.12026",1.65863855111914,3.45607001212558,4.30543297823169e-08,1.6673269113152e-06
"MSTRG.10409",1.65229074148302,9.96913158866965,0.000447135544245221,0.004719764078144
"MSTRG.14994",1.64976861357117,9.95873193515005,0.000448029135324369,0.00472509478364643
"MSTRG.6996",1.64927419479175,3.04743960446957,1.50529290424728e-05,0.000258901863021879
"MSTRG.8913",1.64638206326473,4.87522781542078,0.000530282875016364,0.00543696438465344
"MSTRG.17932",1.64535601412301,2.21210406137163,0.00132161963679002,0.0115286189263749
"MSTRG.17130",1.64397892522079,7.10358506164524,1.01747429093041e-06,2.59381286744524e-05
